algorithm_files, n, best_knapsack_value, optimum, best_knapsack_weight, max_weight, solving_time, best_knapsack
pbil-2021-05-22-21-32-28, 10, 295, 295, 269, 269, 0.15626811981201172, [0, 1, 1, 1, 0, 0, 0, 1, 1, 1]
pbil-2021-05-22-21-33-05, 10, 295, 295, 269, 269, 0.08059215545654297, [1, 1, 1, 1, 0, 0, 0, 1, 1, 1]
pbil-2021-05-22-21-33-08, 10, 295, 295, 269, 269, 1.2188491821289062, [0, 1, 1, 1, 0, 0, 0, 1, 1, 1]
pbil-2021-05-22-21-33-17, 10, 295, 295, 269, 269, 0.48438453674316406, [0, 1, 1, 1, 0, 0, 0, 1, 1, 1]
pbil-2021-05-22-22-11-46, 50, 0, 167831, 0, 97874, 0.03130817413330078, [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
pbil-2021-05-22-22-11-55, 50, 147527, 167831, 97527, 97874, 2.5939083099365234, [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
pbil-2021-05-22-22-13-49, 50, 157498, 167831, 97498, 97874, 26.188573837280273, [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
pbil-2021-05-22-22-31-02, 50, 157346, 167831, 97346, 97874, 27.189433574676514, [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
pbil-2021-05-22-22-49-20, 50, 157498, 167831, 97498, 97874, 30.391148805618286, [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
pbil-2021-05-22-23-29-37, 50, 157346, 167831, 97346, 97874, 27.57827877998352, [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]
